,title,bias_score,reliability_score,article_url,adfontes_url,date,outlet,outlet_story_count,content
2034,WHO Wuhan coronavirus mission over but much more work still to do,-1.0,46.33,https://www.scmp.com/news/china/politics/article/3121371/who-wuhan-coronavirus-mission-over-much-more-work-still-do,https://adfontesmedia.com/south-china-morning-post-bias-and-reliability/,2021-02-11,www.scmp.com,25,"At their press conference in Wuhan on Tuesday, the team did not report finding any patients earlier than previously known or any infected animals.01:56WHO ends Covid-19 mission in Wuhan, says lab leak ‘extremely unlikely’Team lead and WHO food safety scientist Peter Ben Embarek said much work remained to be done, both in and outside China.That included testing samples from blood banks in places with reports of potential cases in 2019, hunting for viruses in bats across Southeast Asia, and getting a better understanding of whether frozen products played any role in the introduction of the virus.“The possible path from whatever original animal species all the way through to the Huanan market could have taken a very long and convoluted path involving movements across borders, travels, etc,” Ben Embarek said in Wuhan, wrapping up the mission.During the long-awaited trip to Wuhan, the team spent nearly a month trying to understand how the virus that causes Covid-19 could have jumped from bats – where it is thought to have originated – to humans.Team member David Hayman, who joined the mission remotely on behalf of the World Organisation for Animal Health (OIE), told thethat he “expects there to be a plan for future sampling and testing of animals”, in China and elsewhere.Hayman, who is co-director of the OIE Collaborating Centre in Veterinary Epidemiology and Public Health at Massey University in New Zealand, said there were several ways to search for animals that might have played a role, including using Wuhan “as a centre” to work backwards to find as many farms and other sources of animals for the city as possible.The other would be a “probability-based sampling approach”, where researchers carried out targeted testing of suspected animal hosts.Another team member, disease ecologist Peter Daszak of EcoHealth Alliance in the United States, said Southeast Asia was a key region of interest for further research into animals involved in the virus’ spread.“We know that there is very little surveillance on the other side in the whole region of Southeast Asia,” he told the BBC in Wuhan on Tuesday.Such work is already under way, with two separate groups of researchers – one in Thailand and another in Cambodia – releasing findings of closely related coronaviruses in bats over the past month.The WHO has not specified the next steps it will take next in the search for the origins, but a document laying out the “China part” of the origins-tracing work written in July pointed to a “phase 2” that could include international studies.There were a “range of possibilities” for how the WHO might proceed but such steps might not have been decided, according to global health security expert Adam Kamradt-Scott of the University of Sydney.01:20WHO team sees data ‘no one has seen before’ during Covid-19 origin investigation in Wuhan, ChinaOne possibility, depending on evidence, is to take a closer look at medical reports indicating the virus might have been present in Europe before it was identified in Wuhan.“If the focus shifts to the European context, it may be that they [the WHO] send a delegation to speak with officials in a country,” he said.Chinese officials have long said the research into the origins of the virus might need to take place overseas. Beijing has maintained that just because the virus was identified in China does not mean that is where it emerged.Chinese National Health Commission spokesman Mi Feng said on Tuesday that the China part of the WHO mission had “concluded”.The international team has not released its final report but has already met resistance from the United States, with a State Department official saying on Tuesday that the US would not accept the WHO team’s findings without independently verifying them, citing concerns about transparency.Dutch virologist Marion Koopmans, one of the members of the WHO team, responded, saying on Twitter: “And so it starts. No need to wait for the report, right?”"
2042,China coronavirus investigation team and date of visit still to be decided,-1.67,49.0,https://www.scmp.com/news/china/diplomacy/article/3099252/china-coronavirus-investigation-team-and-date-visit-still-be,https://adfontesmedia.com/south-china-morning-post-bias-and-reliability/,2020-08-28,www.scmp.com,25,"Responding to questions by theat a press conference on Thursday, Ryan confirmed the advance team did not go to Wuhan but instead prepared the terms of reference for the expert team that is yet to begin its study in the central Chinese city.The WHO has been quiet about the names of the two experts and vague until now on the itinerary of the advance team’s July visit, though it said earlier that international experts would start their investigations in Wuhan.Speaking in the same conference, WHO director general Tedros Adhanom Ghebreyesus said the advance team had not intended to go to Wuhan in July. “It was not their intention to start the study and they had no plan to travel to Wuhan,” he said.“The international experts are being put together [now] and of course naturally they will travel to Wuhan to start the study because it is the basics of enquiries like this to start the study where the first report came from.”Neither Ghebreyesus nor Ryan gave a date for when the actual mission would start. While the size, make-up and date of the mission are still unknown, it is also unclear if the team will be required to go through two weeks of quarantine before work begins.“An international team is being called together right now and many countries have expressed interest in participating in that,” Ryan said, adding the UN agency was also reaching out to its partners in the global response network for experts to join the group.03:07Wuhan pool party shows China's ‘strategic victory’ over Covid-19, Beijing saysHe said Ghebreyesus had written to Ma Xiaowei, minister in charge of China’s National Health Commission, on the design of the study, which would be carried out in two phases.“Phase 1 will focus on an epidemiological study in Wuhan, focusing on the chain of transmission in Wuhan … The subsequent study will have much more details on the animal-human side of things.”The institute, famous for its research into bat viruses, is at the heart of US President Donald Trump’s accusation that the novel coronavirus – which has so far infected 24 million people and killed more than 820,000 – was leaked from its P4 laboratory. The claim is fiercely rejected by China.02:24Coronavirus: A look inside China’s Wuhan Institute of VirologyRyan said the advance team had also spoken to representatives from China’s ministries for health, and science and technology, as well as the Chinese Centre for Disease Control and Prevention while in Beijing.The trip by the WHO’s international experts will be under close scrutiny following criticism of the UN agency by Western politicians and media for being “pro-China” – an accusation cited by Trump as a reason to stop US funding for the organisation.China, on the other hand, rejects the criticism and insists the WHO international expert team will “assist” the work of Chinese scientists if it travels to China, rather than carry out an investigation into China’s work."
2046,Could Russia side with the US and India against China?,-3.33,40.33,https://www.scmp.com/week-asia/politics/article/3098398/could-russia-side-us-and-india-against-china,https://adfontesmedia.com/south-china-morning-post-bias-and-reliability/,2020-08-22,www.scmp.com,25,"China and Russiahave often described their relationship as “special” and “unprecedented” and have recently promised to maintain what they call a “comprehensive strategic partnership”.Many Chinese criticised the embassy’s blog as a painful reminder of their country’s historical humiliations at the hands of foreign powers.Hu Xijin, the editor of the nationalistic Chinese tabloid Global Times, even went as far as refusing to refer to the city as “tongzhi dongfang” or “Ruler of the East” as its name means in Russian, calling it by its old Chinese name of Haishenwei instead.Some of the more strident posters suggested China should respond to the embassy’s blog by rethinking its stance on Crimea.Russia seized Crimea by force from Ukraine in 2014 and annexed it the following year after a referendum, a move which drew international condemnation. China has so far chosen to remain neutral.The outcry over the embassy’s blog was one of the first real signs that the territorial dispute was not dead and an indication that “Sinocentrism is becoming a problem in this relationship”, according to Asan Forum editor Gilbert Rozman.“A supremely confident China in 2020 is witnessing an upsurge in impatient calls to settle scores steeped in grievances nurtured by its leaders. Deference towards Russia observed since 1992 may not be an immutable principle”, Rozman wrote in an article titled Multipolarity vs Sinocentrism: Chinese and Russian Worldviews and Relations.“Yet, such confidence was building for many years and 2020 only accelerated it,” Rozman said.As for deference towards Russia, Rozman said this was a strategic decision made by Beijing to win Russia to China’s side against the US.The month after the June 15 clash, in which at least 20 Indian soldiers and an unknown number of Chinese were killed in hand-to-hand fighting, New Delhi rushed through a deal to buy new Russian warplanes and upgrade its existing fleet.As one Chinese internet user put it: “While fighting your opponent, how would you feel if your friend handed over a knife to your opponent?”However, Dmitry Stefanovich, a research fellow with the Centre for International Security at the Russian Academy of Sciences’ Institute of World Economy and International Relations, pointed out that Russia had been supplying arms to India since long before the clash in the Himalayas.Most of India’s strategic weapons, from its aircraft carrier to its nuclear attack submarine, are imported from Russia.“The Russian defence industry, obviously, would like to remain in the Indian market, which is getting more and more competitive, with France and the US being the most obvious challengers,” Stefanovich said.01:55Chinese exercise in Tibet after border clash with IndiaIndeed, said Delhi University’s Institute of Chinese Studies visiting fellow and assistant professor Rityusha Tiwary, Russian arms sales to India had in fact fallen since the peak in 2005 when sales reached US$3.2 billion. Still, analysts acknowledged that defence matters had created fault lines in the Russia-China relationship.Alexey Muraviev, an associate professor of National Security and Strategic Studies at Australia’s Curtin University, said Russia was uneasy about Chinese cooperation with Ukraine in both military and business matters.“The Chinese are also engaged in reverse engineering Russia’s military technology and then trying to sell indigenous platforms based on Russian designs, thereby competing against Russia on the global arms sales market,” Muraviev added.Tiwary said Russia saw selling arms to India as a way of balancing out China’s growing power.Another fault line appears to have opened up over a deal for Russia to supply the S-400 anti-aircraft missile system to China.The S-400 is considered the most advanced of its kind in Russia, capable of destroying targets at distances of up to 400km and heights of 30km.Last month, the Chinese websites NetEase and Sohu reported the deliveries had been “delayed” due to the coronavirus, but Moscow said later the deliveries had been “suspended”.According to Russia’s TASS news agency, China received its first batch of S-400s in 2018 but further deliveries were suspended when Moscow accused Valery Mitko, president of the St Petersburg Arctic Social Sciences Academy, of spying for Beijing.The move incensed many Chinese, not least because Russia’s defence minister Sergey Shoygu had agreed with his Indian counterpart Rajnath Singh to fast-track the production and delivery of five S-400 systems purchased by India in 2018. (The first of these are expected to be delivered in October).Many Chinese said this proved Russia was putting the interests of India before those of China, which had placed its orders in 2014.“Is this not a clear-cut case that the Russians are unreliable? China has to wake up!” wrote one Chinese internet user.Describing the S-400 suspension as an “intriguing development”, Derek Grossman, senior defence analyst at the Rand Corporation, a Washington think tank, said the suspension ran counter to the narrative that Sino-Russian security relations had strengthened in recent years.He also questioned Chinese media claims that the problem was due to the coronavirus, noting that it came less than two weeks after the deadly clash in the Himalayas on June 15.“This strongly suggests that Moscow’s decision was in response to the [Himalayan] incident,” Grossman said.He noted that throughout the Cold War, the Soviet Union had been a close friend of India, and the relationship remained warm today.“I suspect that the S-400 decision largely was the result of Russia deciding to punish China for its actions against India, and to demonstrate to New Delhi that Moscow can still be trusted to support its interests,” Grossman said.Still, perhaps most divisive of all the issues facing the relationship is the recent claim in Indian media that New Delhi wants Moscow to join the US-led Indo-Pacific initiative, a strategic grouping widely seen as being an attempt to counter China.The matter was reportedly discussed during a phone call between Russian deputy foreign minister Igor Morgulov and the Indian ambassador to Russia, D. Bala Venkatesh Varma.India reportedly told Russia that just as it supports Moscow’s Greater Eurasia project – in which Russia’s foreign policy is intended to pivot to the East and greater engagement with Asia – so too should Russia support the Indo-Pacific grouping, and not see the idea merely as a strategy by Washington to divide the region.Some Chinese commentators said the idea – a “betrayal of China”, according to some – was as explosive as asking Russia to join Nato (the Western military alliance originally set up primarily to counter Russian aggression).But while some analysts questioned whether the US would agree to Russian membership, others thought that given the right incentives Moscow could be convinced.Tiwary said the idea was in line with the strong India-Russia partnership of recent decades, and would further cement the relationship.02:27Russia wants to build up its Arctic route with China, its top diplomat to Beijing says“For Russia, the initiative offers a chance to counter US leadership in any emergent power structure in the region, by being a part of it,” Tiwary added.However, Stefanovich said Russia was unlikely to sign up, given the group’s reputation of being anti-China. “Russia believes in inclusive regional organisations and cooperation regimes,” said Stefanovich.Victor Gao, Soochow University chair professor and the vice-president of the Centre for China and Globalisation, a think tank in Beijing, agreed.It was “inconceivable” that Russia would “relegate itself into being a vassal of the US”, Gao said.■"
2048,Coronavirus death rate may be as bad – or worse – than for Spanish flu,-6.33,37.67,https://www.scmp.com/news/china/science/article/3099956/coronavirus-death-rate-may-be-bad-or-worse-spanish-flu-pandemic,https://adfontesmedia.com/south-china-morning-post-bias-and-reliability/,2020-09-02,www.scmp.com,25,"The death rate from Covid-19 could be as severe as – or worse than – that of the 1918 Spanish flu pandemic, new research based on data from the initial outbreak in China suggests.During the influenza outbreak over a century ago, some 500 million people – or a third of the world population at the time – were infected in about two years. Death toll estimates range from 10 million people to over 50 million.To compare the death rates, a team of Chinese and American scientists went back to the start of the pandemic, using new data and improved modelling on the first wave in Wuhan, the central Chinese city where the virus was first reported late last year.They put the actual death rate at 4.54 per cent.“[This] is comparable, if not higher, than that of the 1918 influenza pandemic,” the team led by Yu Hongjie, an epidemiologist at Fudan University in Shanghai, wrote in a non-peer-reviewed paper posted on medRxiv.org on Tuesday.Estimates of the Spanish flu death rate range from 1.61 per cent to 1.98 per cent.02:07Global coronavirus cases surpass 25 million as India deals with world’s fastest-growing outbreakThe researchers sought data from Wuhan because it was the place where the new virus strain was first identified by scientists after patients started turning up at hospitals with pneumonia-like symptoms. That made it an ideal location for a comparison of the death rate from the pandemic in 1918, when there was also limited knowledge and treatment available for the illness caused by the H1N1 influenza A virus.While two previous studies in Beijing and Hong Kong have estimated much lower death rates for Covid-19 – at 1.2 per cent and 1.4 per cent – the research team said they did not take into account that the RT-PCR tests used at the early stage of the outbreak were not as accurate. They said the tests had a 30-40 per cent accuracy rate at the time.People with mild symptoms who did not go to hospital were not included in the modelling for those studies either, according to the paper.The latest study aimed to include all of these cases. “Our estimate of the disease burden may be the most accurate for Wuhan so far,” Yu and the team wrote in the paper.Yin Ping, a professor of epidemiology with the Tongji Medical College at Huazhong University of Science and Technology in Wuhan, believed the Fudan study was the most accurate yet when it came to the death rate.“This estimate is closer to the truth,” Yin said. “This time could indeed be worse than what happened in 1918.”China has been criticised for its handling of the initial outbreak in Wuhan. Washington has accused Beijing of withholding information at the early stage, blaming China for the pandemic that has hit the US the hardest, with more than 6 million cases and nearly 200,000 deaths.According to the Fudan researchers, while the new death rate estimate for Wuhan was not perfect, it provided a more accurate picture than data from North America.In the US and Quebec – Canada’s worst-hit province – the rates of symptomatic cases were 404 and 534 per 100,000 people, respectively, in the first few months of the outbreak. In Wuhan, that rate was considerably higher at 796, suggesting some Americans and Canadians may have died from Covid-19 but were not taken into account in the official figures, the paper said.01:54Tests on nearly 10 million people in Chinese city of Wuhan turn up only 300 coronavirus casesThe paper was co-authored by Cecile Viboud, a senior research scientist with the National Institutes of Health’s international epidemiology and population studies division. She could not immediately be reached for comment, but a statement in the paper said it did “not necessarily represent the views of the US government or the [NIH]”.President Donald Trump has claimed there is a “deep state” in the US government against his handling of the pandemic. He shared a tweet on Sunday claiming only 6 per cent of the people listed as coronavirus deaths had “actually died” from the disease. Twitter later removed the link for “violation of misinformation policy”."
2049,Covid-19 research shows downsides of face shields and valve masks,-1.0,51.67,https://www.scmp.com/news/china/science/article/3100051/covid-19-research-shows-downsides-face-shields-and-valve-masks,https://adfontesmedia.com/south-china-morning-post-bias-and-reliability/,2020-09-03,www.scmp.com,25,"Researchers from Florida Atlantic University examined the performance of face shields and exhalation valves in impeding the spread of aerosol-sized droplets – one of the main forms of Covid-19 transmission – with disturbing results.Visualisations for a mask equipped with an exhalation port indicated a large number of droplets passed through the valve unfiltered.02:06‘Ramen’ face mask is Japanese artist’s answer to glasses fogging up from pandemic protectionFace shields reduce humidity and fogging when worn with glasses and are easier to breathe in. They also protect the eyes from splashes and sprays of infected droplets, are easily cleaned and disinfected, and allow visual communication for the hearing-impaired.Unfortunately, smaller aerosolised droplets can penetrate under the bottom of the shield and from the sides of the visor. The researchers found that, over an exposure lasting between one minute and half an hour, the shield was only 23 per cent effective in reducing the inhalation of droplets.One-way exhalation valves, on the other hand, do not filter the breath of the wearer, potentially exposing other people to infected droplets.“Overall, the visuals presented here indicate that face shields and masks with exhale valves may not be as effective as regular face masks in restricting the spread of aerosolised droplets,” the study concluded, adding that US Centres for Disease Control (CDC) guidelines discourage the use of face shields as a sole means of virus prevention.The CDC also advises that masks equipped with exhalation valves should not be used when a sterile environment is required.01:51Compostable masks made from hemp aim to reduce waste amid pandemicGao Xiaodong, a hospital infection specialist from Shanghai Zhongshan Hospital, said he agreed with the American researchers that both face shields and masks with exhalation valves had limitations in stopping the spread of the virus.“It is safe to wear surgical masks inside the face shield,” Gao told the. “Face shields were invented, not to deal with patients with respiratory diseases, but to protect the wearer’s face from splashes and sprays of body fluids.”Gao said face shields came in different sizes and many people did not follow instructions on how to wear them correctly.As for exhalation valve masks, initially invented for use during smog, Gao called them “selfish”, as they provided no protection to anyone except the wearer. “Hospital staff do not wear this kind of mask and no patients are allowed to wear them either,” he said."
2057,"Shooting in Georgia's Savannah Leaves One Dead, Nine Injured, Including Toddler - Report",0.0,45.67,https://sputniknews.com/us/202106121083131676-shooting-in-georgias-savannah-leaves-one-dead-nine-injured-including-toddler---report/,https://adfontesmedia.com/sputnik-international-news-bias-and-reliability/,2021-06-12,sputniknews.com,25,"The Savannah Police Department is investigating a shooting that left one person dead and nine injured in an incident that took place around 9 pm local time on the 200 block of Avery Street on Friday night, local media WTOC reported.BREAKING: 2 people are dead after a shooting on Avery St. tonight in Savannah. Savannah Police tell us 9 people were shot. There are no persons of interest at this time. I’ll have a live report on The News at 11.@WTOC11pic.twitter.com/KgdEGYGWj1#Savannah#GeorgiaPolice on scene of a#shootingwith approx 9 victims at Fred Wessels Park. Fatalities have been reported. One of the Shooting victims is reported to be a 2 year old child.pic.twitter.com/VyyWmD5qylAccording to media reports, the city mayor said that the shooting was related to the gang or drug gangs fighting.The policehave yet to provideinformation on the identity of the murdered person, as well as the motives and cause of the incident."
2058,Donald Trump Says He's 'Writing Like Crazy' Amid Reports of His Dissatisfaction With Pence Book Deal,-1.67,39.0,https://sputniknews.com/us/202106121083131291-donald-trump-says-hes-writing-like-crazy-amid-reports-of-his-dissatisfaction-with-pence-book-deal/,https://adfontesmedia.com/sputnik-international-news-bias-and-reliability/,2021-06-12,sputniknews.com,25,"Former US President Donald Trump issued a statement on Monday asserting that he is hard at work on a new project that is taking precedence over any potential book deals.""I’m writing like crazy anyway, however, and when the time comes, you’ll see the book of all books,"" he added. ""Actually, I’ve been working on a much more important project right now!""In response to Trump's statement, New York Times reporter Maggie Haberman alleged thatPence's book deal""is said to have been grating on him.""Pence’s book deal is said to have been grating on himhttps://t.co/elFcsBI1oRBack in April, Simon & Schuster announced its two-book deal with Pence and almost immediately received backlash from company staffers and regular consumers."
2059,"US Completes DPRK Policy Review, Will Not Focus on Achieving 'Grand Bargain', White House Says",0.0,45.67,https://sputniknews.com/world/202104301082773852-white-house-us-completes-dprk-policy-review-will-not-focus-on-achieving-grand-bargain/,https://adfontesmedia.com/sputnik-international-news-bias-and-reliability/,2021-04-30,sputniknews.com,25,"""I can confirm that we have completed our DPRK policy review, which was thorough, rigorous and inclusive,"" Psaki said, noting that they consulted closely with outside experts and predecessors from several previous administrations.""Our policy will not focus on achieving a grand bargain nor will it rely on strategic patience,"" the spokesperson stressed.Psaki also said the United States has been in close touch with allies and partners through the process of the review.""We have and willcontinue to consultwith the Republic of Korea, Japan and other allies and partners at every step along the way,"" she said."
2060,Jen Psaki Admits Biden Advised to Avoid Impromptu Questions From Reporters,11.33,27.67,https://sputniknews.com/us/202105061082820345-jen-psaki-admits-biden-advised-to-avoid-impromptu-questions-from-reporters/,https://adfontesmedia.com/sputnik-international-news-bias-and-reliability/,2021-05-06,sputniknews.com,25,"White House Press Secretary Jen Psaki, speaking to David Axelrodon his podcast ""Axe Files""on Thursday, revealed that the US president's communications team has recommended that he not take impromptu questions from reporters.According to Psaki, Biden takes questions ""nearly every day that he's out in front of the press.""Particularly, Axelrod and Psaki recalled an incident when Biden was questioned by a CNN reporter, Kaitlan Collins, in a White House hallway, asking him whether an increase in the minimum wage to $15 would be included in the new coronavirus relief package signed into law in March.The podcast host suggested that Biden's ""honest"" answer, that he didn't think the bill would include the minimum pay boost, may have given Psaki ""a lot of heartburn"" and made her question ""why are we allowing him to roll around the hallways doing impromptu interviews""."
2061,Biden Still Wants Summit With Putin Despite Tensions Over Ukraine,6.0,32.0,https://sputniknews.com/world/202105071082828314-biden-still-wants-a-summit-with-putin-despite-tensions-over-ukraine/,https://adfontesmedia.com/sputnik-international-news-bias-and-reliability/,2021-05-07,sputniknews.com,25,"US President Joe Biden said he still wants to meet with Russian President Vladimir Putin ""despite Russia's troop build-up near Ukraine"".He added that he expects to meet Putin next month.However, White House spokesperson Jen Psaki said she could not confirm that Putin and Biden would hold a summit next month."
2062,US County School Board That Brands 'To Kill a Mockingbird' Racist Gets Savaged by Tucker Carlson,20.33,22.33,https://sputniknews.com/us/202105151082899845-us-county-school-board-that-brands-to-kill-a-mockingbird-racist-gets-savaged-by-tucker-carlson/,https://adfontesmedia.com/sputnik-international-news-bias-and-reliability/,2021-05-15,sputniknews.com,25,"Fox News host Tucker Carlson recently slammed the Loudoun County school board in Virginia over its stance on literature assigned to students.Carlson pointed at a middle school teacher named Andrea Weiskopf, who spoke at the aforementioned country school board meeting this week, saying she has ""no business discussing any books"" if she isn't ""able to consider the racial trauma"" which ""To Kill a Mockingbird"" by Harper Lee allegedly causes black children “with its white saviourism.""While Weiskopf didn't call for the book’s withdrawal from the district's schools, she did previously describe its reading in the classroom as ""curricular violence"" and suggested that it ""should not be a central text in the classroom"" rather than banned, the Daily Mail notes."
2063,Load of Crap: Michigan Resident Erects 'Fecal Fence' Amid Border Dispute With Neighbour,0.0,45.33,https://sputniknews.com/us/202104301082773459-load-of-crap-michigan-resident-erects-fecal-fence-amid-border-dispute-with-neighbour/,https://adfontesmedia.com/sputnik-international-news-bias-and-reliability/,2021-04-30,sputniknews.com,25,"Wayne Lambarth, a resident of Lodi Township in Michigan, has complained about his farmer neighbour building a wall made of manure to divide their properties, local Fox affiliate WJBK reports.According to the media outlet, the farm was established by Lambarth's grandfather a century ago but has since been divided, and the excremental erection emerged following a border dispute last year.Jaidyn Schwarzel and Coyne Gatto, tenants who live in Lambarth's house, have complained about the smell.The wall's builder himself, however, insisted that his creation is not a ""poop wall"" but rather a ""compost fence."""
2064,Facebook Aggravates US Border Crisis by Allowing Human Trafficking Groups Pages Online - Report,5.0,41.33,https://sputniknews.com/us/202106121083131221-facebook-aggravates-us-border-crisis-by-allowing-human-trafficking-groups-pages-online---report/,https://adfontesmedia.com/sputnik-international-news-bias-and-reliability/,2021-06-12,sputniknews.com,25,"Human smugglers are using Facebook to facilitate the passage of desperate migrants into the United States for as low as $1,700 in specific cases, the Tech Transparency Project (TTP)reported after a reviewon the tech giant's policy towards the content, strikingly violating its rules and escalating the ongoing migrant crisis in the US.The organization mentioned beforehand, that the current investigation was a follow-up to a previous one, conducted in April. Back then, the non-profit reported that it had given Facebook information on 50 people smuggler pages at the platform's request. After two months, the social media company has failed to delete all of them, with 19 remaining on the website.And, according to the report, showing alleged screenshots of examples, many of the pages, some of which have tens of thousands of members, make little attempt to hide their unlawful activities.For example, a smuggleradvertised transitfrom Nicaragua to the United States for $8,000 per person on the ""El coyote lopez"" page. Another advertisement promised single mothers and children a $1,700 discount if they agree to surrender themselves to US Border Patrol upon entering the country. The cost of transporting the migrants all the way to Houston jumps from $7,000 to $8,500."
2065,US Wants Cybersecurity Boost Against Ransomware Attacks After Colonial Hacking,0.0,41.33,https://sputniknews.com/us/202105151082899716-us-wants-cybersecurity-boost-against-ransomware-attacks-after-colonial-hacking/,https://adfontesmedia.com/sputnik-international-news-bias-and-reliability/,2021-05-15,sputniknews.com,25,"Colonial Pipeline, which supplies roughly half of all fuel to the US East Cost, had its infrastructure hacked in a DarkSide ransomware attack last week. As the company had to suspend operations for several days, US gas prices grew on uncertainty and caused massive panic-buying, prompting the government to intervene.According to the officials,ransomware attacksover the past few months have targeted not only businesses but also hospitals in a number of states, police and sheriffs' offices, schools and local governments. A recent report by Ransomware Task Force cybersecurity experts indicated that some $350 million was paid in ransom to attackers in 2020, marking a 300%-increase from the previous year.The two ministers added that the Biden administration was currently coordinating a whole-of-government strategy aimed at increasing resilience, disrupting and investigating ransomware networks, and holding perpetrators accountable.The secretaries promised to increase their respective departments' collaboration with the private sector in the coming weeks, as well as to explore new initiatives to support businesses, healthcare systems, and local governments."
2066,Ex-Pentagon Investigator Warns of Potential UFO-Related 'Intelligence Failure on Level of 9/11',0.0,39.33,https://sputniknews.com/us/202104301082773375-ex-pentagon-investigator-warns-of-potential-ufo-related-intelligence-failure-on-level-of-911/,https://adfontesmedia.com/sputnik-international-news-bias-and-reliability/,2021-04-30,sputniknews.com,25,"Luis Elizondo, former head of the Pentagon's Advanced Aerospace Threat Identification Programme, has hinted at a possible ""intelligence failure"" related to UFO activity – or Unidentified Aerial Phenomena (UAP) – in the skies above America.Speaking with The US Sun, Elizondo claimed that ""there's something in our skies, we don’t know what it is, we don’t know how it works, we don’t know fully what it can do, we don’t know who is behind the wheel, we don’t know its intentions, and there isn’t a damn thing we can do about it.""He noted that there's also a possibility that some UFOs are not “foreign technology” but rather “something or someone else.""Elizondo also stressed that he's an investigator rather than a ""UFO guy,"" and that his job is merely to ""collect the data and speak the truth."""
2067,Cops Bust Suspects Accused of Throwing Pig's Head at Former Home of Chauvin Trial Participant,-0.67,45.0,https://sputniknews.com/us/202105151082898737-cops-bust-suspects-accused-of-throwing-pigs-head-at-former-home-of-chauvin-trial-participant/,https://adfontesmedia.com/sputnik-international-news-bias-and-reliability/,2021-05-15,sputniknews.com,25,"Authorities in California have arrested a trio of female suspects allegedly involved in a case of vandalism apparently targeting a person who testified in Derek Chauvin’s trial.The incident in question occurred on 17 April when an unnamed victim called the police in Santa Rosa at 3 a.m. and complained that a group of individuals ""threw a pig’s head on their front porch and splattered blood on the front of their house"", according to a press release issued by the Santa Rosa Police Department.About 45 minutes after that, a large hand statue located in front of the Santa Roza Plaza mall was vandalised with what the police described as ""a similar substance, suspected to be animal blood"", with the perpetrators leaving behind a sign ""which had a picture of a pig and read 'Oink Oink'.""The description of the perpetrators, who were seen fleeing the scene, matched the description of those who “vandalised the house”, according to Santa Rosa PD."
2069,Bill Gates Says US Should Build New Nuclear Power Plants to Deal With Climate Change,-6.33,34.33,https://sputniknews.com/us/202106121083133954-bill-gates-says-us-should-build-new-nuclear-power-plants-to-deal-with-climate-change/,https://adfontesmedia.com/sputnik-international-news-bias-and-reliability/,2021-06-12,sputniknews.com,25,"Bill Gateshas called on US authorities to build new nuclear reactors in order to deal with climate change. Speaking at the Nuclear Energy Assembly, organised by a US nuclear trade industry association, the 65-year-old drew attention to the number of nuclear reactors in the country slated for retirement, noting that they are more than the new reactors under construction.According to the US Energy Information Administration, 2021 could set a record for the biggest number of retired nuclear reactors.The Gates-founded company TerraPower is building next generation nuclear power plants using Natrium technology, which features a cost-competitive sodium fast reactor combined with a molten salt energy storage system. The company says its advanced power plants will become a path to clean energy.Last October, the US Department of Energy invested 80 million in TerraPower as well as other companies producing next generation nuclear plants."
2070,"White House Area Cordoned Off as Four Separate Protests Hit Washington, DC - Photos, Video",7.0,38.67,https://sputniknews.com/us/202106121083134805-white-house-area-cordoned-off-as-four-separate-protests-hit-washington-dc---photos-video/,https://adfontesmedia.com/sputnik-international-news-bias-and-reliability/,2021-06-12,sputniknews.com,25,"Four different protests are unfolding in Washington, DC, prompting the authorities to seal off the area around the White House, a Sputnik correspondent reported on Saturday. A group of Christian demonstrators has gathered near the statue of Tadeusz Kosciuszko to protest against abortion."
2071,Texas Plans to Build Border Wall Following Migrant Influx and Biden Halting Trump's Policies,8.33,37.33,https://sputniknews.com/us/202106121083135007-texas-plans-to-build-border-wall-following-migrant-influx-and-biden-halting-trumps-policies/,https://adfontesmedia.com/sputnik-international-news-bias-and-reliability/,2021-06-12,sputniknews.com,25,"Texas Governor Greg Abbott has announced plans to build a wall along the state's border with Mexico, which became the source of a record-high influx of illegal migrants this year. It is no coincidence that the governor's plan sounds similar to the one of former POTUS Donald Trump – Abbott said the move to build the state wall emerged as a response to a decision by President Joe Biden to revoke his predecessor's policies on immigration – including plans for building the border wall.Abbott said that the plan for building the wall in Texas will be laid out next week alongside other security measures.Additional security measures in Texas will include buildingstate-level detention centresfor illegal migrants. In total, The Lone Star State is planning to spend $1 billion on enhancing border security.The Texas governor also announced that his state will be arresting illegal aliens and sending them to local jails instead of handing them over to the federal Immigration and Customs Enforcement (ICE)."
2072,Biden Reportedly Refused to Hold Joint Presser With Putin to Avoid Helsinki Scenario,9.67,26.0,https://sputniknews.com/us/202106121083135297-biden-reportedly-refused-to-hold-joint-presser-with-putin-to-avoid-helsinki-scenario/,https://adfontesmedia.com/sputnik-international-news-bias-and-reliability/,2021-06-12,sputniknews.com,25,"The Putin-Biden summit is scheduled for 16 June in Geneva. Earlier this week, Kremlin spokesman Dmitry Peskov said in an interview with CNN that Putinwas ready to take part in a joint press conferenceor hold one of his own.The NYT newspaper, however, said that Biden's top aides were wary about the joint presser and tried to avoid the scenario of the Helsinki summit in 2018. Back then, former US leader Donald Trump welcomed Putin's statements about non-interference in the 2016 presidential elections in the US, dismissing data presented by the national intelligence.Trump's statement, in this regard, was ""one of the most disgraceful performances by an American president in memory"", the newspaper quoted as saying lateUS Senator John McCain."
